transaction_id,store_type,category,customer_type,gender,payment_method,day_of_week,month,is_weekend,quantity,unit_price,discount_pct,discount_amount,subtotal,tax_amount,total_sales
TXN01314,Convenience,Bakery,Member,Male,Cash,Sunday,12,1,41,118.82,0,0.0,4871.62,584.59,5456.21
TXN01315,Hypermarket,Household,Normal,Male,GCash,Thursday,3,0,6,81.05,5,24.32,461.98,55.44,517.42
TXN01316,Convenience,Beverages,Member,Male,Cash,Wednesday,7,0,34,498.11,20,3387.15,13548.59,1625.83,15174.42
TXN01317,Supermarket,Canned,Member,Female,Credit Card,Tuesday,7,0,9,179.96,10,161.96,1457.68,174.92,1632.6
TXN01318,Supermarket,Beverages,Normal,Female,E-Wallet,Monday,9,0,49,117.17,5,287.07,5454.26,654.51,6108.77
TXN01319,Supermarket,Personal,Normal,Female,GCash,Sunday,2,1,33,158.45,0,0.0,5228.85,627.46,5856.31
TXN01320,Convenience,Bakery,Member,Male,Credit Card,Thursday,6,0,6,471.26,0,0.0,2827.56,339.31,3166.87
TXN01321,Convenience,Bakery,Member,Male,Credit Card,Friday,9,0,37,284.07,5,525.53,9985.06,1198.21,11183.27
TXN01322,Convenience,Canned,Member,Male,GCash,Sunday,12,1,31,214.17,20,1327.85,5311.42,637.37,5948.79
TXN01323,Convenience,Household,Member,Male,GCash,Wednesday,12,0,34,443.03,30,4518.91,10544.11,1265.29,11809.4
TXN01324,Convenience,Household,Member,Female,Credit Card,Monday,2,0,41,227.75,5,466.89,8870.86,1064.5,9935.36
TXN01325,Supermarket,Bakery,Normal,Male,Cash,Friday,2,0,29,200.75,5,291.09,5530.66,663.68,6194.34
TXN01326,Hypermarket,Household,Normal,Male,Credit Card,Friday,5,0,14,143.28,20,401.18,1604.74,192.57,1797.31
TXN01327,Supermarket,Bakery,Member,Male,GCash,Tuesday,10,0,36,220.01,5,396.02,7524.34,902.92,8427.26
TXN01328,Convenience,Canned,Member,Female,Credit Card,Sunday,10,1,36,192.51,10,693.04,6237.32,748.48,6985.8
TXN01329,Supermarket,Snacks,Normal,Male,Cash,Tuesday,12,0,15,354.79,0,0.0,5321.85,638.62,5960.47
TXN01330,Convenience,Bakery,Member,Male,E-Wallet,Monday,10,0,8,180.31,15,216.37,1226.11,147.13,1373.24
TXN01331,Convenience,Beverages,Member,Male,E-Wallet,Sunday,8,1,26,309.74,10,805.32,7247.92,869.75,8117.67
TXN01332,Supermarket,Household,Member,Male,Credit Card,Saturday,11,1,36,79.65,20,573.48,2293.92,275.27,2569.19
TXN01333,Convenience,Bakery,Member,Male,Cash,Sunday,9,1,48,136.08,15,979.78,5552.06,666.25,6218.31
TXN01334,Hypermarket,Bakery,Member,Female,E-Wallet,Saturday,2,1,21,233.33,0,0.0,4899.93,587.99,5487.92
TXN01335,Convenience,Canned,Normal,Male,Credit Card,Friday,5,0,28,471.63,15,1980.85,11224.79,1346.97,12571.76
TXN01336,Hypermarket,Household,Member,Male,Credit Card,Tuesday,7,0,4,219.76,20,175.81,703.23,84.39,787.62
TXN01337,Hypermarket,Snacks,Member,Male,Cash,Wednesday,6,0,16,348.83,5,279.06,5302.22,636.27,5938.49
TXN01338,Convenience,Canned,Member,Male,GCash,Sunday,6,1,22,164.79,0,0.0,3625.38,435.05,4060.43
TXN01339,Supermarket,Snacks,Normal,Male,Credit Card,Wednesday,7,0,12,107.17,0,0.0,1286.04,154.32,1440.36
TXN01340,Hypermarket,Canned,Normal,Male,GCash,Sunday,3,1,16,76.34,5,61.07,1160.37,139.24,1299.61
TXN01341,Supermarket,Household,Normal,Male,GCash,Friday,3,0,40,187.44,5,374.88,7122.72,854.73,7977.45
TXN01342,Hypermarket,Staples,Normal,Male,E-Wallet,Tuesday,10,0,38,120.95,10,459.61,4136.49,496.38,4632.87
TXN01343,Convenience,Household,Member,Male,GCash,Monday,9,0,42,128.3,0,0.0,5388.6,646.63,6035.23
TXN01344,Convenience,Household,Normal,Male,Cash,Monday,8,0,37,392.34,20,2903.32,11613.26,1393.59,13006.85
TXN01345,Hypermarket,Snacks,Member,Female,E-Wallet,Monday,5,0,29,57.13,0,0.0,1656.77,198.81,1855.58
TXN01346,Convenience,Snacks,Member,Female,E-Wallet,Sunday,6,1,18,301.01,0,0.0,5418.18,650.18,6068.36
TXN01347,Hypermarket,Household,Normal,Female,E-Wallet,Sunday,11,1,10,220.76,5,110.38,2097.22,251.67,2348.89
TXN01348,Convenience,Household,Normal,Female,Credit Card,Wednesday,12,0,42,277.95,5,583.7,11090.2,1330.82,12421.02
TXN01349,Supermarket,Household,Normal,Male,Credit Card,Tuesday,10,0,39,303.27,0,0.0,11827.53,1419.3,13246.83
TXN01350,Convenience,Snacks,Normal,Female,GCash,Sunday,1,1,18,191.02,0,0.0,3438.36,412.6,3850.96
TXN01351,Supermarket,Household,Normal,Female,E-Wallet,Tuesday,10,0,1,182.8,0,0.0,182.8,21.94,204.74
TXN01352,Convenience,Household,Member,Male,E-Wallet,Wednesday,12,0,39,380.03,15,2223.18,12597.99,1511.76,14109.75
TXN01353,Supermarket,Personal,Normal,Female,Cash,Sunday,1,1,21,442.07,15,1392.52,7890.95,946.91,8837.86
TXN01354,Convenience,Staples,Normal,Female,GCash,Monday,4,0,1,136.66,5,6.83,129.83,15.58,145.41
TXN01355,Supermarket,Beverages,Normal,Male,Cash,Monday,2,0,15,93.93,15,211.34,1197.61,143.71,1341.32
TXN01356,Hypermarket,Staples,Member,Male,GCash,Friday,11,0,4,454.01,15,272.41,1543.63,185.24,1728.87
TXN01357,Hypermarket,Personal,Normal,Male,GCash,Saturday,7,1,20,207.45,0,0.0,4149.0,497.88,4646.88
TXN01358,Supermarket,Beverages,Member,Female,Credit Card,Thursday,2,0,10,298.09,30,894.27,2086.63,250.4,2337.03
TXN01359,Convenience,Canned,Normal,Female,Credit Card,Saturday,10,1,23,211.79,20,974.23,3896.94,467.63,4364.57
TXN01360,Supermarket,Household,Normal,Male,Cash,Sunday,2,1,41,106.61,0,0.0,4371.01,524.52,4895.53
TXN01361,Convenience,Personal,Member,Male,GCash,Tuesday,5,0,34,315.2,0,0.0,10716.8,1286.02,12002.82
TXN01362,Hypermarket,Canned,Normal,Female,E-Wallet,Sunday,4,1,46,286.31,0,0.0,13170.26,1580.43,14750.69
TXN01363,Convenience,Household,Member,Male,Credit Card,Tuesday,8,0,48,141.35,0,0.0,6784.8,814.18,7598.98
TXN01364,Hypermarket,Snacks,Member,Female,E-Wallet,Tuesday,4,0,33,253.34,15,1254.03,7106.19,852.74,7958.93
TXN01365,Convenience,Bakery,Member,Male,Cash,Saturday,12,1,34,408.63,5,694.67,13198.75,1583.85,14782.6
TXN01366,Convenience,Personal,Normal,Male,Credit Card,Thursday,6,0,39,315.69,15,1846.79,10465.12,1255.81,11720.93
TXN01367,Convenience,Snacks,Normal,Female,Credit Card,Friday,5,0,10,93.61,15,140.42,795.68,95.48,891.16
TXN01368,Supermarket,Personal,Normal,Male,GCash,Saturday,11,1,20,296.61,10,593.22,5338.98,640.68,5979.66
TXN01369,Supermarket,Personal,Member,Male,Cash,Thursday,2,0,1,366.23,10,36.62,329.61,39.55,369.16
TXN01370,Hypermarket,Snacks,Normal,Male,GCash,Monday,11,0,13,406.72,0,0.0,5287.36,634.48,5921.84
TXN01371,Hypermarket,Beverages,Member,Female,Credit Card,Monday,12,0,1,333.1,5,16.66,316.44,37.97,354.41
TXN01372,Supermarket,Staples,Normal,Male,Cash,Tuesday,8,0,5,118.7,10,59.35,534.15,64.1,598.25
TXN01373,Hypermarket,Household,Member,Male,Credit Card,Wednesday,2,0,16,369.58,0,0.0,5913.28,709.59,6622.87
TXN01374,Supermarket,Personal,Member,Male,Cash,Sunday,9,1,15,354.8,0,0.0,5322.0,638.64,5960.64
TXN01375,Convenience,Household,Member,Male,Credit Card,Sunday,9,1,49,60.99,20,597.7,2390.81,286.9,2677.71
TXN01376,Hypermarket,Bakery,Normal,Male,E-Wallet,Tuesday,3,0,28,235.29,10,658.81,5929.31,711.52,6640.83
TXN01377,Hypermarket,Snacks,Member,Male,E-Wallet,Wednesday,4,0,31,199.83,0,0.0,6194.73,743.37,6938.1
TXN01378,Supermarket,Household,Member,Female,GCash,Thursday,8,0,23,351.24,10,807.85,7270.67,872.48,8143.15
TXN01379,Hypermarket,Snacks,Member,Female,E-Wallet,Monday,9,0,48,147.26,15,1060.27,6008.21,720.99,6729.2
TXN01380,Hypermarket,Household,Member,Male,Credit Card,Sunday,3,1,45,315.89,5,710.75,13504.3,1620.52,15124.82
TXN01381,Convenience,Staples,Member,Female,Credit Card,Saturday,5,1,43,460.94,0,0.0,19820.42,2378.45,22198.87
TXN01382,Hypermarket,Staples,Member,Female,E-Wallet,Wednesday,11,0,17,409.01,25,1738.29,5214.88,625.79,5840.67
TXN01383,Convenience,Staples,Normal,Male,GCash,Thursday,8,0,49,464.66,5,1138.42,21629.92,2595.59,24225.51
TXN01384,Supermarket,Staples,Normal,Female,E-Wallet,Monday,3,0,34,490.33,0,0.0,16671.22,2000.55,18671.77
TXN01385,Hypermarket,Staples,Member,Female,Cash,Saturday,7,1,13,54.8,5,35.62,676.78,81.21,757.99
TXN01386,Convenience,Staples,Normal,Female,Cash,Wednesday,11,0,14,330.23,15,693.48,3929.74,471.57,4401.31
TXN01387,Supermarket,Snacks,Normal,Female,Cash,Tuesday,8,0,11,235.78,0,0.0,2593.58,311.23,2904.81
TXN01388,Hypermarket,Personal,Member,Female,E-Wallet,Tuesday,10,0,28,436.93,0,0.0,12234.04,1468.08,13702.12
TXN01389,Supermarket,Household,Member,Female,E-Wallet,Tuesday,11,0,42,163.32,0,0.0,6859.44,823.13,7682.57
TXN01390,Hypermarket,Staples,Member,Female,E-Wallet,Sunday,3,1,32,491.46,30,4718.02,11008.7,1321.04,12329.74
TXN01391,Supermarket,Snacks,Normal,Female,Cash,Thursday,2,0,35,326.17,0,0.0,11415.95,1369.91,12785.86
TXN01392,Supermarket,Snacks,Member,Male,GCash,Tuesday,10,0,31,407.09,10,1261.98,11357.81,1362.94,12720.75
TXN01393,Convenience,Snacks,Normal,Male,Credit Card,Sunday,7,1,17,88.52,25,376.21,1128.63,135.44,1264.07
TXN01394,Supermarket,Personal,Member,Female,E-Wallet,Friday,12,0,47,132.56,0,0.0,6230.32,747.64,6977.96
TXN01395,Hypermarket,Household,Normal,Female,GCash,Sunday,9,1,9,391.28,30,1056.46,2465.06,295.81,2760.87
TXN01396,Hypermarket,Personal,Member,Male,Credit Card,Monday,1,0,10,59.89,25,149.72,449.17,53.9,503.07
TXN01397,Convenience,Beverages,Member,Female,Credit Card,Sunday,3,1,8,417.6,20,668.16,2672.64,320.72,2993.36
TXN01398,Hypermarket,Canned,Normal,Female,Credit Card,Thursday,5,0,21,56.28,0,0.0,1181.88,141.83,1323.71
TXN01399,Hypermarket,Snacks,Normal,Male,GCash,Saturday,3,1,13,345.7,10,449.41,4044.69,485.36,4530.05
TXN01400,Hypermarket,Beverages,Normal,Male,GCash,Sunday,1,1,50,214.29,15,1607.18,9107.32,1092.88,10200.2
TXN01401,Supermarket,Bakery,Normal,Male,Cash,Tuesday,7,0,5,325.17,30,487.76,1138.1,136.57,1274.67
TXN01402,Supermarket,Staples,Normal,Female,GCash,Monday,7,0,6,363.21,0,0.0,2179.26,261.51,2440.77
TXN01403,Hypermarket,Canned,Normal,Female,GCash,Wednesday,10,0,30,204.11,15,918.5,5204.8,624.58,5829.38
TXN01404,Convenience,Staples,Member,Male,GCash,Tuesday,12,0,31,98.58,5,152.8,2903.18,348.38,3251.56
TXN01405,Supermarket,Personal,Normal,Male,Credit Card,Monday,8,0,17,81.34,0,0.0,1382.78,165.93,1548.71
TXN01406,Convenience,Canned,Member,Female,E-Wallet,Friday,5,0,11,315.02,5,173.26,3291.96,395.04,3687.0
TXN01407,Hypermarket,Household,Member,Male,Cash,Wednesday,10,0,20,284.29,15,852.87,4832.93,579.95,5412.88
TXN01408,Hypermarket,Beverages,Normal,Female,E-Wallet,Friday,12,0,48,383.99,5,921.58,17509.94,2101.19,19611.13
TXN01409,Supermarket,Household,Member,Female,E-Wallet,Saturday,5,1,9,279.38,10,251.44,2262.98,271.56,2534.54
TXN01410,Hypermarket,Personal,Normal,Male,GCash,Monday,5,0,2,240.1,30,144.06,336.14,40.34,376.48
TXN01411,Supermarket,Staples,Normal,Male,Cash,Friday,1,0,37,229.14,5,423.91,8054.27,966.51,9020.78
TXN01412,Hypermarket,Canned,Member,Female,E-Wallet,Saturday,10,1,1,61.9,10,6.19,55.71,6.69,62.4
TXN01413,Hypermarket,Household,Member,Male,E-Wallet,Monday,5,0,4,201.0,5,40.2,763.8,91.66,855.46
TXN01414,Supermarket,Household,Normal,Male,Cash,Monday,6,0,36,489.21,5,880.58,16730.98,2007.72,18738.7
TXN01415,Supermarket,Staples,Normal,Male,GCash,Friday,12,0,25,443.1,10,1107.75,9969.75,1196.37,11166.12
TXN01416,Supermarket,Canned,Member,Male,E-Wallet,Monday,1,0,3,198.22,25,148.66,446.0,53.52,499.52
TXN01417,Hypermarket,Beverages,Member,Female,Credit Card,Tuesday,11,0,9,314.51,10,283.06,2547.53,305.7,2853.23
TXN01418,Hypermarket,Staples,Member,Female,E-Wallet,Monday,7,0,22,431.28,15,1423.22,8064.94,967.79,9032.73
TXN01419,Convenience,Household,Member,Female,Credit Card,Thursday,1,0,23,248.57,0,0.0,5717.11,686.05,6403.16
TXN01420,Supermarket,Beverages,Normal,Female,GCash,Saturday,11,1,12,58.08,0,0.0,696.96,83.64,780.6
TXN01421,Hypermarket,Beverages,Normal,Male,E-Wallet,Monday,2,0,10,83.53,10,83.53,751.77,90.21,841.98
TXN01422,Hypermarket,Staples,Normal,Male,Cash,Thursday,2,0,34,279.68,0,0.0,9509.12,1141.09,10650.21
TXN01423,Supermarket,Household,Normal,Female,Cash,Monday,5,0,43,486.25,0,0.0,20908.75,2509.05,23417.8
TXN01424,Convenience,Personal,Member,Female,E-Wallet,Monday,10,0,10,361.94,10,361.94,3257.46,390.9,3648.36
TXN01425,Supermarket,Household,Member,Male,GCash,Friday,7,0,30,81.91,0,0.0,2457.3,294.88,2752.18
TXN01426,Convenience,Snacks,Normal,Female,GCash,Tuesday,1,0,22,135.21,0,0.0,2974.62,356.95,3331.57
TXN01427,Hypermarket,Canned,Normal,Female,Cash,Saturday,10,1,6,397.1,10,238.26,2144.34,257.32,2401.66
TXN01428,Convenience,Bakery,Normal,Male,E-Wallet,Tuesday,1,0,50,428.65,10,2143.25,19289.25,2314.71,21603.96
TXN01429,Hypermarket,Personal,Normal,Female,GCash,Wednesday,1,0,2,327.96,25,163.98,491.94,59.03,550.97
TXN01430,Supermarket,Beverages,Normal,Male,Cash,Friday,6,0,30,339.99,10,1019.97,9179.73,1101.57,10281.3
TXN01431,Supermarket,Personal,Normal,Male,Credit Card,Friday,2,0,2,62.75,5,6.28,119.22,14.31,133.53
TXN01432,Supermarket,Canned,Normal,Female,E-Wallet,Tuesday,1,0,32,422.84,25,3382.72,10148.16,1217.78,11365.94
TXN01433,Convenience,Beverages,Normal,Male,Credit Card,Sunday,6,1,42,404.72,15,2549.74,14448.5,1733.82,16182.32
TXN01434,Hypermarket,Canned,Normal,Female,Credit Card,Friday,2,0,16,166.57,0,0.0,2665.12,319.81,2984.93
TXN01435,Supermarket,Beverages,Member,Male,GCash,Tuesday,6,0,12,368.9,0,0.0,4426.8,531.22,4958.02
TXN01436,Supermarket,Personal,Normal,Female,GCash,Friday,10,0,1,146.68,10,14.67,132.01,15.84,147.85
TXN01437,Hypermarket,Beverages,Member,Female,GCash,Monday,8,0,8,68.15,10,54.52,490.68,58.88,549.56
TXN01438,Supermarket,Beverages,Member,Female,E-Wallet,Tuesday,2,0,48,140.51,15,1011.67,5732.81,687.94,6420.75
TXN01439,Hypermarket,Snacks,Normal,Male,Credit Card,Tuesday,11,0,50,130.38,15,977.85,5541.15,664.94,6206.09
TXN01440,Hypermarket,Household,Normal,Male,E-Wallet,Thursday,9,0,13,201.99,10,262.59,2363.28,283.59,2646.87
TXN01441,Hypermarket,Household,Member,Female,GCash,Friday,8,0,15,238.3,30,1072.35,2502.15,300.26,2802.41
TXN01442,Hypermarket,Bakery,Member,Male,Credit Card,Friday,12,0,44,278.84,10,1226.9,11042.06,1325.05,12367.11
TXN01443,Hypermarket,Bakery,Normal,Female,E-Wallet,Tuesday,10,0,8,264.54,0,0.0,2116.32,253.96,2370.28
TXN01444,Convenience,Snacks,Member,Female,E-Wallet,Monday,1,0,10,171.8,20,343.6,1374.4,164.93,1539.33
TXN01445,Supermarket,Bakery,Normal,Male,Cash,Monday,7,0,46,63.13,0,0.0,2903.98,348.48,3252.46
TXN01446,Convenience,Canned,Normal,Female,E-Wallet,Saturday,10,1,5,322.3,15,241.72,1369.78,164.37,1534.15
TXN01447,Supermarket,Personal,Normal,Male,GCash,Monday,6,0,50,228.09,30,3421.35,7983.15,957.98,8941.13
TXN01448,Convenience,Staples,Member,Female,E-Wallet,Friday,6,0,19,184.4,10,350.36,3153.24,378.39,3531.63
TXN01449,Hypermarket,Canned,Member,Male,Credit Card,Sunday,6,1,47,440.12,10,2068.56,18617.08,2234.05,20851.13
TXN01450,Supermarket,Staples,Normal,Female,E-Wallet,Thursday,6,0,38,386.03,5,733.46,13935.68,1672.28,15607.96
TXN01451,Supermarket,Staples,Member,Female,Cash,Tuesday,10,0,11,435.99,5,239.79,4556.1,546.73,5102.83
TXN01452,Convenience,Snacks,Member,Male,Credit Card,Wednesday,7,0,43,272.74,5,586.39,11141.43,1336.97,12478.4
TXN01453,Convenience,Canned,Member,Female,Credit Card,Thursday,12,0,20,108.92,10,217.84,1960.56,235.27,2195.83
TXN01454,Supermarket,Snacks,Member,Female,Cash,Sunday,3,1,20,363.3,15,1089.9,6176.1,741.13,6917.23
TXN01455,Convenience,Beverages,Member,Male,GCash,Wednesday,6,0,21,142.73,10,299.73,2697.6,323.71,3021.31
TXN01456,Convenience,Staples,Member,Female,Credit Card,Thursday,3,0,18,248.55,0,0.0,4473.9,536.87,5010.77
TXN01457,Convenience,Personal,Member,Male,GCash,Monday,7,0,50,79.25,5,198.12,3764.38,451.73,4216.11
TXN01458,Hypermarket,Bakery,Normal,Female,Credit Card,Friday,7,0,10,421.39,15,632.08,3581.81,429.82,4011.63
TXN01459,Hypermarket,Personal,Member,Male,Credit Card,Sunday,8,1,34,106.67,5,181.34,3445.44,413.45,3858.89
TXN01460,Convenience,Bakery,Member,Female,GCash,Wednesday,2,0,26,456.39,10,1186.61,10679.53,1281.54,11961.07
TXN01461,Convenience,Staples,Member,Female,Credit Card,Sunday,9,1,30,438.9,15,1975.05,11191.95,1343.03,12534.98
TXN01462,Hypermarket,Staples,Member,Female,GCash,Thursday,5,0,9,259.06,10,233.15,2098.39,251.81,2350.2
TXN01463,Hypermarket,Staples,Member,Male,Cash,Friday,9,0,46,384.97,5,885.43,16823.19,2018.78,18841.97
TXN01464,Supermarket,Snacks,Member,Male,GCash,Sunday,10,1,31,328.75,20,2038.25,8153.0,978.36,9131.36
TXN01465,Supermarket,Canned,Member,Male,Cash,Wednesday,5,0,42,411.38,0,0.0,17277.96,2073.36,19351.32
TXN01466,Hypermarket,Bakery,Member,Male,Credit Card,Tuesday,7,0,4,244.31,30,293.17,684.07,82.09,766.16
TXN01467,Convenience,Canned,Normal,Female,GCash,Thursday,11,0,6,403.61,0,0.0,2421.66,290.6,2712.26
TXN01468,Convenience,Snacks,Member,Female,Credit Card,Tuesday,9,0,14,258.11,0,0.0,3613.54,433.62,4047.16
TXN01469,Convenience,Snacks,Member,Male,GCash,Monday,4,0,4,473.43,20,378.74,1514.98,181.8,1696.78
TXN01470,Convenience,Household,Member,Male,Cash,Tuesday,2,0,26,268.87,0,0.0,6990.62,838.87,7829.49
TXN01471,Supermarket,Personal,Member,Male,Cash,Tuesday,9,0,47,258.18,15,1820.17,10314.29,1237.71,11552.0
TXN01472,Hypermarket,Personal,Normal,Female,GCash,Saturday,2,1,48,403.28,20,3871.49,15485.95,1858.31,17344.26
TXN01473,Convenience,Beverages,Normal,Male,Cash,Thursday,3,0,39,419.71,20,3273.74,13094.95,1571.39,14666.34
TXN01474,Supermarket,Snacks,Normal,Male,Credit Card,Monday,10,0,17,299.52,30,1527.55,3564.29,427.71,3992.0
TXN01475,Convenience,Bakery,Normal,Female,Credit Card,Tuesday,2,0,19,130.91,0,0.0,2487.29,298.47,2785.76
TXN01476,Hypermarket,Household,Normal,Female,E-Wallet,Friday,3,0,49,260.49,15,1914.6,10849.41,1301.93,12151.34
TXN01477,Supermarket,Household,Normal,Male,Cash,Wednesday,6,0,6,485.63,0,0.0,2913.78,349.65,3263.43
TXN01478,Hypermarket,Canned,Normal,Female,Credit Card,Tuesday,3,0,29,388.84,5,563.82,10712.54,1285.5,11998.04
TXN01479,Hypermarket,Personal,Normal,Male,GCash,Monday,10,0,11,415.02,20,913.04,3652.18,438.26,4090.44
TXN01480,Supermarket,Snacks,Normal,Female,Cash,Tuesday,8,0,16,64.77,5,51.82,984.5,118.14,1102.64
TXN01481,Supermarket,Beverages,Normal,Male,Credit Card,Wednesday,11,0,30,260.54,10,781.62,7034.58,844.15,7878.73
TXN01482,Supermarket,Snacks,Normal,Male,Cash,Monday,6,0,25,340.98,10,852.45,7672.05,920.65,8592.7
TXN01483,Supermarket,Canned,Normal,Male,GCash,Thursday,7,0,40,423.51,10,1694.04,15246.36,1829.56,17075.92
TXN01484,Supermarket,Staples,Normal,Male,Credit Card,Monday,1,0,11,72.17,30,238.16,555.71,66.69,622.4
TXN01485,Supermarket,Snacks,Normal,Female,E-Wallet,Thursday,3,0,7,433.6,0,0.0,3035.2,364.22,3399.42
TXN01486,Supermarket,Canned,Normal,Female,E-Wallet,Monday,3,0,26,296.78,10,771.63,6944.65,833.36,7778.01
TXN01487,Convenience,Staples,Normal,Female,Cash,Sunday,2,1,22,138.79,20,610.68,2442.7,293.12,2735.82
TXN01488,Hypermarket,Staples,Member,Female,GCash,Wednesday,7,0,25,192.76,5,240.95,4578.05,549.37,5127.42
TXN01489,Supermarket,Beverages,Normal,Male,Credit Card,Wednesday,9,0,19,176.87,0,0.0,3360.53,403.26,3763.79
TXN01490,Convenience,Bakery,Member,Male,GCash,Monday,4,0,31,288.89,10,895.56,8060.03,967.2,9027.23
TXN01491,Convenience,Personal,Normal,Female,Credit Card,Sunday,12,1,26,73.26,5,95.24,1809.52,217.14,2026.66
TXN01492,Convenience,Snacks,Normal,Female,Cash,Tuesday,5,0,42,121.34,0,0.0,5096.28,611.55,5707.83
TXN01493,Hypermarket,Staples,Member,Female,Credit Card,Wednesday,3,0,41,415.71,20,3408.82,13635.29,1636.23,15271.52
TXN01494,Supermarket,Snacks,Normal,Female,GCash,Thursday,11,0,36,109.67,10,394.81,3553.31,426.4,3979.71
TXN01495,Convenience,Bakery,Member,Female,GCash,Thursday,9,0,23,155.03,25,891.42,2674.27,320.91,2995.18
TXN01496,Hypermarket,Personal,Member,Male,Cash,Friday,4,0,47,254.02,20,2387.79,9551.15,1146.14,10697.29
TXN01497,Hypermarket,Bakery,Member,Male,GCash,Saturday,5,1,13,282.7,10,367.51,3307.59,396.91,3704.5
TXN01498,Hypermarket,Personal,Normal,Male,Credit Card,Sunday,1,1,25,393.62,0,0.0,9840.5,1180.86,11021.36
TXN01499,Convenience,Household,Normal,Female,Cash,Saturday,11,1,2,251.3,5,25.13,477.47,57.3,534.77
TXN01500,Supermarket,Personal,Normal,Female,Credit Card,Saturday,12,1,2,405.44,0,0.0,810.88,97.31,908.19
